Rank,Rider,Club Name,Points,RiderID,ClubID,Region,Year,Sex,Cat,Page
37,Paul Stewart,Moda RT,8,52429,6457,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=52429&year=2017&d=4
46,Bevan Jones,Manilla Cycling,7,495569,6680,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=495569&year=2017&d=4
46,Daniel Preece,BIKESTRONGUK ,7,502030,8081,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=502030&year=2017&d=4
48,Joseph Buckby,Velo Club Rutland,6,240207,3261,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=240207&year=2017&d=4
48,Matt Elworthy,Velo-One Cycling Team,6,655808,7463,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=655808&year=2017&d=4
48,Jonathan Farmer,THRE Datawolves RT,6,535012,7727,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=535012&year=2017&d=4
48,Julian Freeman,Rockingham Forest Whls,6,8887,1610,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=8887&year=2017&d=4
48,Samuel Parker,,6,584874,,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=584874&year=2017&d=4
48,Jake Poole,Steve Poole Plant Hire / Raleigh,6,8513,7014,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=8513&year=2017&d=4
48,Duncan Slator,Sodbury Cycle Sport,6,436270,906,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=436270&year=2017&d=4
48,Owyn Wallace,Arrow Cycles,6,125191,6525,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=125191&year=2017&d=4
56,Leigh Andrews,Steve Poole Plant Hire / Raleigh,5,43354,7014,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=43354&year=2017&d=4
56,Thomas Balmer,OVB,5,501082,7080,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=501082&year=2017&d=4
56,Tom Comb,Mercia CC - Lloyds Cycles,5,248105,2111,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=248105&year=2017&d=4
56,Harry Cooke,Scunthorpe Polytechnic CC,5,172374,3456,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=172374&year=2017&d=4
56,Mark Corfield,,5,561165,,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=561165&year=2017&d=4
56,Liam Eccott,Royal Air Force CA,5,347412,1166,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=347412&year=2017&d=4
56,Calum Fernie,Nottingham Clarion CC,5,102068,2433,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=102068&year=2017&d=4
56,Roderick Hopkins,Derby Mercury RC,5,5607,2188,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=5607&year=2017&d=4
56,Barclay Izzard,,5,198490,,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=198490&year=2017&d=4
56,Tom Kite,Beeston Cycling Club,5,443982,3699,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=443982&year=2017&d=4
56,Mark Love,,5,129072,,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=129072&year=2017&d=4
56,Josh Mee,Pines Cycles Enve,5,536945,6427,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=536945&year=2017&d=4
56,Mark Robbins,Scunthorpe Polytechnic CC,5,108057,3456,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=108057&year=2017&d=4
56,John Spanner,Ilkeston Cycling Club ,5,248925,8101,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=248925&year=2017&d=4
70,Matthew Dowling,Leicester Forest CC,4,681738,2151,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=681738&year=2017&d=4
70,Mark Exon,Coalville Wheelers CC,4,261871,1504,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=261871&year=2017&d=4
70,Andrew Mclaren,OVB,4,340423,7080,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=340423&year=2017&d=4
70,George Peasgood,,4,354669,,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=354669&year=2017&d=4
70,Max Sillifant,Welland Valley CC,4,199796,1589,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=199796&year=2017&d=4
70,Oliver Smee,Cycle Team OnForm ,4,346946,7865,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=346946&year=2017&d=4
70,Gary Wallis,Velo Club Rutland,4,29709,3261,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=29709&year=2017&d=4
77,Adrian Adgar,Moda RT,3,59347,6457,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=59347&year=2017&d=4
77,Andrew Allison,Velo Club Rutland,3,468414,3261,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=468414&year=2017&d=4
77,Ayrton Carlton,Beeston Cycling Club,3,586215,3699,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=586215&year=2017&d=4
77,Phil Malt,VC Lincoln,3,131371,1927,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=131371&year=2017&d=4
77,Andrew Martin,Tuxford Clarion CC,3,389279,6759,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=389279&year=2017&d=4
77,Christopher Starr,Strada-Sport,3,491695,4912,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=491695&year=2017&d=4
83,Lee Gaskin,Mapperley CC,2,568610,1535,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=568610&year=2017&d=4
83,Philip Heath,Ashfield RC,2,328099,2734,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=328099&year=2017&d=4
83,Tomas Miller,Beeston Cycling Club,2,343298,3699,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=343298&year=2017&d=4
83,Adam Millington,Derby Mercury RC,2,548609,2188,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=548609&year=2017&d=4
83,Corey Ring,Bourne Whls CC,2,468993,3305,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=468993&year=2017&d=4
83,Peter Williams,Leicester Forest CC,2,246561,2151,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=246561&year=2017&d=4
89,Sam Bradley,Alford Wheelers,1,392853,2851,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=392853&year=2017&d=4
89,Kenny Cliffe,Leicester Forest CC,1,309183,2151,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=309183&year=2017&d=4
89,Shaun Culpin,Witham Wheelers Cycling Club,1,9176,658,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=9176&year=2017&d=4
89,Nick Horder,Welland Valley CC,1,103680,1589,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=103680&year=2017&d=4
89,Robert McAndrew,Witham Wheelers Cycling Club,1,76176,658,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=76176&year=2017&d=4
89,James Orrock,Mapperley CC,1,632854,1535,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=632854&year=2017&d=4
89,Szabo Rubin,Leicestershire Road Club,1,491702,1003,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=491702&year=2017&d=4
89,Angus Smith,Beeston Cycling Club,1,672315,3699,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=672315&year=2017&d=4
89,Mike Smith,Welland Valley CC,1,47316,1589,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=47316&year=2017&d=4
89,Ian Taylor,Leicester Forest CC,1,78780,2151,East Midlands,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=78780&year=2017&d=4
1,Jamie Henderson,Spokes Racing Team,30,75209,1802,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=75209&year=2017&d=4
2,Graham Barclay,Leslie Bike Shop/Bikers Boutique,28,14643,409,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=14643&year=2017&d=4
3,Chris Main,Velocity 44 RT,26,410735,4432,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=410735&year=2017&d=4
4,Stewart Burke,www.Hardie-Bikes.com,20,29687,2810,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=29687&year=2017&d=4
4,Jonathan Hunter,Aberdeen Wheelers cycling club,20,75813,771,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=75813&year=2017&d=4
6,Gary McGuff,Stirling Bike Club,18,315375,3609,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=315375&year=2017&d=4
6,David Reed,Granite City RT,18,47488,3215,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=47488&year=2017&d=4
8,Derek Smith,Perth United Cycling Club,17,6383,3679,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=6383&year=2017&d=4
9,Daniel Curran,Spokes Racing Team,12,103670,1802,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=103670&year=2017&d=4
9,Jody Hall,Deeside Thistle CC,12,380422,1486,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=380422&year=2017&d=4
9,Tim Shoreman,Dales Cycles Racing Team Scotland,12,252395,1268,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=252395&year=2017&d=4
12,Andrew Ennis,Deeside Thistle CC,10,41335,1486,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=41335&year=2017&d=4
13,Matthew Cockerell,Aberdeen Wheelers cycling club,8,311605,771,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=311605&year=2017&d=4
13,Stuart Macleod,Deeside Thistle CC,8,564170,1486,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=564170&year=2017&d=4
13,Kelvin White,Deeside Thistle CC,8,137797,1486,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=137797&year=2017&d=4
16,Ronnie Coleman,Brooks Cycles - cronshaw coaching,7,56615,2491,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=56615&year=2017&d=4
17,Andrew Merry,Discovery Junior Cycling Club,6,4597,1845,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=4597&year=2017&d=4
18,Brian Duncan,Rapha Cycling Club,5,11643,2858,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=11643&year=2017&d=4
18,Craig Kidd,Leslie Bike Shop/Bikers Boutique,5,209224,409,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=209224&year=2017&d=4
18,John McCaffery,Rapha Cycling Club,5,72564,2858,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=72564&year=2017&d=4
18,Dan Saunders,Deeside Thistle CC,5,248529,1486,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=248529&year=2017&d=4
22,Jamie Davidson,Aberdeen Wheelers cycling club,4,494658,771,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=494658&year=2017&d=4
22,Ian Flett,Deeside Thistle CC,4,120345,1486,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=120345&year=2017&d=4
22,Stuart Gray,Deeside Thistle CC,4,303990,1486,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=303990&year=2017&d=4
22,John Kermode,,4,25879,,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=25879&year=2017&d=4
22,Martin Reynolds,Aberdeen Wheelers cycling club,4,519912,771,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=519912&year=2017&d=4
22,Alan Smith,Ythan CC,4,317089,2849,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=317089&year=2017&d=4
28,Fergus Brown,Synergy Cycles,3,304232,7242,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=304232&year=2017&d=4
28,Robbie Brown,Velocity 44 RT,3,265438,4432,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=265438&year=2017&d=4
28,Allan Clark,Velocity 44 RT,3,79120,4432,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=79120&year=2017&d=4
28,David Duggan,,3,75812,,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=75812&year=2017&d=4
28,Anthony French,Deeside Thistle CC,3,219370,1486,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=219370&year=2017&d=4
33,Dominic Cordner,Bikechain - Ricci,2,312469,1014,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=312469&year=2017&d=4
33,Neil Daly,Dunfermline CC,2,125370,1321,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=125370&year=2017&d=4
33,Bob Lyons,Deeside Thistle CC,2,133453,1486,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=133453&year=2017&d=4
33,Greg Quinn,Deeside Thistle CC,2,107827,1486,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=107827&year=2017&d=4
33,Ross Thomson,Dunfermline CC,2,441181,1321,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=441181&year=2017&d=4
38,Craig Barron,Synergy Cycles,1,15353,7242,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=15353&year=2017&d=4
38,Nigel Holmes,Sandy Wallace Cycles,1,126489,486,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=126489&year=2017&d=4
38,Andrew Scouller,Ythan CC,1,260313,2849,North East Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=260313&year=2017&d=4
1,Sean Barron,Fullarton Wheelers,21,381749,1711,South West Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=381749&year=2017&d=4
2,Ricky Sutherland,Arria Wheelers Cycling Club,15,129138,7720,South West Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=129138&year=2017&d=4
3,Paul Rennie,www.Dooleys-Cycles.co.uk,12,40012,2890,South West Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=40012&year=2017&d=4
4,Chris Ross,Fechan Flyers,10,201327,7836,South West Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=201327&year=2017&d=4
5,Cameron Oliver,Stewartry Wheelers,7,219176,2107,South West Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=219176&year=2017&d=4
6,Ricky Lockhart,Rock to Roll CC,5,538147,6052,South West Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=538147&year=2017&d=4
7,Alastair Macfarlane,Fullarton Wheelers,4,199522,1711,South West Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=199522&year=2017&d=4
8,Gary Jamieson,Rock to Roll CC,3,547972,6052,South West Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=547972&year=2017&d=4
8,Darren Kean,Fullarton Wheelers,3,311526,1711,South West Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=311526&year=2017&d=4
1,Hamish MacLean,Musselburgh RCC,39,47266,3016,East and Central Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=47266&year=2017&d=4
2,Joseph Agnew,Edinburgh RC,33,275168,3380,East and Central Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=275168&year=2017&d=4
3,Lewis Gray,Edinburgh RC,31,230566,3380,East and Central Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=230566&year=2017&d=4
4,Colin Jackson,Edinburgh RC,30,212135,3380,East and Central Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=212135&year=2017&d=4
5,James Tree,www.Dooleys-Cycles.co.uk,27,202866,2890,East and Central Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=202866&year=2017&d=4
6,Colin Dunlop,,21,512105,,East and Central Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=512105&year=2017&d=4
7,Jesse Vernon,Edinburgh RC,20,500944,3380,East and Central Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=500944&year=2017&d=4
8,Alan Dean,Edinburgh RC,17,250574,3380,East and Central Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=250574&year=2017&d=4
9,Dominic Hines,Veloclub Edinburgh,15,54974,5232,East and Central Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=54974&year=2017&d=4
10,Alasdair Watt,Musselburgh RCC,14,552382,3016,East and Central Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=552382&year=2017&d=4
11,Simon Gaunt,Kelso Wheelers,10,133827,3694,East and Central Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=133827&year=2017&d=4
12,Shaun Inglis,Hawick CC,9,421480,3570,East and Central Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=421480&year=2017&d=4
13,Graham Moore,Stirling Bike Club,7,108799,3609,East and Central Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=108799&year=2017&d=4
14,Colin Crawford,Edinburgh RC,6,24926,3380,East and Central Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=24926&year=2017&d=4
14,Andrew Kitchin,Edinburgh RC,6,308991,3380,East and Central Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=308991&year=2017&d=4
14,Euan Munro,Edinburgh RC,6,479485,3380,East and Central Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=479485&year=2017&d=4
17,Craig Hamilton,Edinburgh RC,5,367165,3380,East and Central Scotland,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=367165&year=2017&d=4
