secs, cad, hr, km, kph, nm,distance, alt,lat,lon, headwind, slope, temp, interval, lrbalance, lte, rte, lps, rps, smo2, thb, o2hb, hhb
,,,,,,64.9667,17.2,48.43416,-123.365008,,2.93185,,,,,,,,,,,
,,,,,,64.9718,17.5,48.434162,-123.36494,,3.52926,,,,,,,,,,,
,,,,,,64.9806,17.8,48.434145,-123.364823,,3.52339,,,,,,,,,,,
,,,,,,64.9854,17.9,48.434112,-123.364781,,3.42019,,,,,,,,,,,
,,,,,,65.0035,17.9,48.43395,-123.364757,,3.10501,,,,,,,,,,,
,,,,,,65.0497,17.9,48.433535,-123.364733,,2.78608,,,,,,,,,,,
,,,,,,65.1041,17.7,48.433046,-123.364715,,2.45242,,,,,,,,,,,
,,,,,,65.1214,17.7,48.43289,-123.36472,,2.13429,,,,,,,,,,,
,,,,,,65.1297,17.6,48.432823,-123.364768,,1.68693,,,,,,,,,,,
,,,,,,65.137,17.4,48.432784,-123.364848,,1.07076,,,,,,,,,,,
,,,,,,65.1445,17.2,48.432767,-123.364947,,0.448975,,,,,,,,,,,
,,,,,,65.1528,16.9,48.432762,-123.365059,,-0.510677,,,,,,,,,,,
,,,,,,65.1615,16.6,48.432762,-123.365177,,-1.19478,,,,,,,,,,,
,,,,,,65.1705,16.3,48.432762,-123.365299,,-1.7363,,,,,,,,,,,
,,,,,,65.1794,15.9,48.432762,-123.36542,,-2.18438,,,,,,,,,,,
,,,,,,65.2143,14.4,48.432761,-123.365892,,-2.61512,,,,,,,,,,,
,,,,,,65.2217,14.1,48.432764,-123.365993,,-2.98055,,,,,,,,,,,
,,,,,,65.2282,13.8,48.432769,-123.366081,,-3.44094,,,,,,,,,,,
,,,,,,65.2338,13.6,48.432777,-123.366156,,-3.67658,,,,,,,,,,,
,,,,,,65.2386,13.4,48.432783,-123.36622,,-3.82291,,,,,,,,,,,
,,,,,,65.2425,13.2,48.432782,-123.366272,,-4.07892,,,,,,,,,,,
,,,,,,65.2455,13.1,48.432772,-123.36631,,-4.04824,,,,,,,,,,,
,,,,,,65.2481,13.1,48.43275,-123.366323,,-3.70364,,,,,,,,,,,
,,,,,,65.2508,13.1,48.43273,-123.366302,,-3.37034,,,,,,,,,,,
,,,,,,65.2623,13.6,48.432724,-123.366147,,-2.48578,,,,,,,,,,,
,,,,,,65.2769,14.2,48.432732,-123.365949,,-1.64505,,,,,,,,,,,
,,,,,,65.2869,14.6,48.432746,-123.365815,,-0.843177,,,,,,,,,,,
,,,,,,65.2921,14.8,48.432746,-123.365744,,-0.000975973,,,,,,,,,,,
,,,,,,65.3142,15.8,48.432744,-123.365445,,0.809184,,,,,,,,,,,
,,,,,,65.3198,16,48.432742,-123.365369,,1.585,,,,,,,,,,,
,,,,,,65.3409,16.9,48.432749,-123.365084,,2.53383,,,,,,,,,,,
,,,,,,65.3455,17,48.432751,-123.365021,,3.0803,,,,,,,,,,,
,,,,,,65.35,17.2,48.432752,-123.36496,,3.52456,,,,,,,,,,,
,,,,,,65.3539,17.3,48.432747,-123.364908,,3.78253,,,,,,,,,,,
,,,,,,65.3572,17.4,48.43274,-123.364864,,3.64559,,,,,,,,,,,
,,,,,,65.3609,17.5,48.432731,-123.364816,,3.50736,,,,,,,,,,,
,,,,,,65.3609,17.5,48.432731,-123.364816,,3.10768,,,,,,,,,,,
,,,,,,65.3609,17.5,48.432731,-123.364816,,2.72587,,,,,,,,,,,
,,,,,,65.3611,17.5,48.432733,-123.364815,,2.27257,,,,,,,,,,,
,,,,,,65.3693,17.6,48.432687,-123.364728,,2.038,,,,,,,,,,,
,,,,,,65.3842,17.5,48.432553,-123.364726,,1.54316,,,,,,,,,,,
,,,,,,65.3911,17.5,48.432491,-123.364726,,1.32826,,,,,,,,,,,
,,,,,,65.4291,17.3,48.43215,-123.364701,,0.831308,,,,,,,,,,,
,,,,,,65.4376,17.3,48.432074,-123.3647,,0.573344,,,,,,,,,,,
,,,,,,65.4462,17.2,48.431996,-123.3647,,0.158487,,,,,,,,,,,
,,,,,,65.4544,17.2,48.431923,-123.364693,,-0.113251,,,,,,,,,,,
,,,,,,65.4625,17.1,48.43185,-123.364684,,-0.236036,,,,,,,,,,,
,,,,,,65.4785,17,48.431706,-123.364674,,-0.298422,,,,,,,,,,,
,,,,,,65.5084,16.8,48.431438,-123.364644,,-0.365352,,,,,,,,,,,
,,,,,,65.5152,16.7,48.431377,-123.364642,,-0.634587,,,,,,,,,,,
,,,,,,65.5215,16.7,48.43132,-123.364643,,-0.567477,,,,,,,,,,,
,,,,,,65.5276,16.6,48.431266,-123.364649,,-0.733567,,,,,,,,,,,
,,,,,,65.5335,16.5,48.431213,-123.364661,,-0.848684,,,,,,,,,,,
,,,,,,65.5448,16.2,48.431136,-123.36476,,-1.11525,,,,,,,,,,,
,,,,,,65.5649,15.5,48.431132,-123.365033,,-1.3474,,,,,,,,,,,
,,,,,,65.6179,13.7,48.431118,-123.365751,,-1.68704,,,,,,,,,,,
,,,,,,65.6546,12.3,48.431117,-123.366248,,-1.94605,,,,,,,,,,,
,,,,,,65.665,11.9,48.431081,-123.366378,,-2.26853,,,,,,,,,,,
,,,,,,65.6682,12,48.431055,-123.366359,,-1.89037,,,,,,,,,,,
,,,,,,65.6841,12.6,48.431041,-123.366144,,-1.36654,,,,,,,,,,,
,,,,,,65.7148,13.7,48.431044,-123.365728,,-1.00816,,,,,,,,,,,
,,,,,,65.7707,15.5,48.431044,-123.364971,,-0.51979,,,,,,,,,,,
,,,,,,65.7867,16.1,48.431035,-123.364754,,0.0220391,,,,,,,,,,,
,,,,,,65.7937,16.3,48.431019,-123.364662,,0.573623,,,,,,,,,,,
,,,,,,65.7999,16.4,48.430978,-123.364606,,1.0836,,,,,,,,,,,
,,,,,,65.8062,16.3,48.430922,-123.36459,,1.26546,,,,,,,,,,,
,,,,,,65.8135,16.2,48.430857,-123.36459,,1.5089,,,,,,,,,,,
,,,,,,65.82,16.2,48.430798,-123.364594,,1.89377,,,,,,,,,,,
,,,,,,65.8513,15.8,48.430517,-123.364593,,1.45451,,,,,,,,,,,
,,,,,,65.8566,15.7,48.430469,-123.364593,,0.890719,,,,,,,,,,,
,,,,,,65.8615,15.7,48.430425,-123.364593,,0.532347,,,,,,,,,,,
,,,,,,65.8656,15.6,48.430388,-123.364587,,-0.0316011,,,,,,,,,,,
,,,,,,65.8691,15.6,48.430357,-123.36458,,-0.40563,,,,,,,,,,,
,,,,,,65.872,15.6,48.430331,-123.364576,,-0.690649,,,,,,,,,,,
,,,,,,65.8805,15.5,48.430255,-123.364573,,-0.971472,,,,,,,,,,,
,,,,,,65.8861,15.5,48.430205,-123.364563,,-0.813689,,,,,,,,,,,
,,,,,,65.9125,15.2,48.429969,-123.364528,,-0.789103,,,,,,,,,,,
,,,,,,65.9258,15,48.429849,-123.364532,,-0.938953,,,,,,,,,,,
,,,,,,65.9327,15,48.429787,-123.364528,,-0.810936,,,,,,,,,,,
,,,,,,65.9396,14.9,48.429725,-123.364523,,-0.768422,,,,,,,,,,,
,,,,,,65.946,14.8,48.429668,-123.364518,,-0.925931,,,,,,,,,,,
,,,,,,65.9524,14.8,48.42961,-123.36451,,-0.684266,,,,,,,,,,,
,,,,,,65.9654,14.7,48.429494,-123.364491,,-0.76134,,,,,,,,,,,
,,,,,,65.9725,14.6,48.42943,-123.364491,,-0.901859,,,,,,,,,,,
,,,,,,65.9868,14.3,48.429312,-123.364568,,-0.993385,,,,,,,,,,,
,,,,,,65.9986,13.9,48.429283,-123.364722,,-1.33205,,,,,,,,,,,
,,,,,,66.013,13.5,48.429287,-123.364917,,-1.49616,,,,,,,,,,,
,,,,,,66.0369,13,48.429291,-123.36524,,-1.55607,,,,,,,,,,,
,,,,,,66.092,11.9,48.429307,-123.365987,,-1.75555,,,,,,,,,,,
,,,,,,66.1143,11.2,48.429309,-123.366289,,-1.92484,,,,,,,,,,,
,,,,,,66.1185,11,48.429305,-123.366346,,-2.24025,,,,,,,,,,,
,,,,,,66.1221,10.9,48.429299,-123.366393,,-2.52342,,,,,,,,,,,
,,,,,,66.1227,10.9,48.429297,-123.366401,,-2.44635,,,,,,,,,,,
,,,,,,66.1234,10.9,48.429297,-123.366392,,-2.30583,,,,,,,,,,,
,,,,,,66.1483,11.8,48.429315,-123.366055,,-1.73522,,,,,,,,,,,
,,,,,,66.1543,12,48.429326,-123.365975,,-1.06478,,,,,,,,,,,
,,,,,,66.1826,12.7,48.429354,-123.365594,,-0.539397,,,,,,,,,,,
,,,,,,66.2042,13.1,48.429369,-123.365302,,-0.144522,,,,,,,,,,,
,,,,,,66.2113,13.2,48.429376,-123.365207,,0.19675,,,,,,,,,,,
,,,,,,66.2182,13.3,48.429381,-123.365113,,0.654607,,,,,,,,,,,
,,,,,,66.2249,13.4,48.429384,-123.365022,,1.27628,,,,,,,,,,,
,,,,,,66.2315,13.6,48.429384,-123.364933,,1.86402,,,,,,,,,,,
,,,,,,66.2373,13.7,48.429382,-123.364855,,2.03765,,,,,,,,,,,
,,,,,,66.2477,14,48.429373,-123.364715,,2.32673,,,,,,,,,,,
,,,,,,66.2524,14.1,48.42936,-123.364654,,2.17748,,,,,,,,,,,
,,,,,,66.2524,14.1,48.42936,-123.364654,,1.8457,,,,,,,,,,,
,,,,,,66.2537,14.2,48.429362,-123.364637,,2.38321,,,,,,,,,,,
,,,,,,66.2538,14.2,48.429361,-123.364635,,2.1981,,,,,,,,,,,
,,,,,,66.2602,14.2,48.42931,-123.364595,,2.05631,,,,,,,,,,,
,,,,,,66.2785,14.2,48.429148,-123.364554,,1.91258,,,,,,,,,,,
,,,,,,66.2853,14.2,48.429087,-123.364542,,1.76383,,,,,,,,,,,
,,,,,,66.2923,14.1,48.429025,-123.364532,,1.31503,,,,,,,,,,,
,,,,,,66.2996,14.1,48.428959,-123.364522,,1.1414,,,,,,,,,,,
,,,,,,66.3073,14.1,48.428891,-123.364511,,0.852326,,,,,,,,,,,
,,,,,,66.3303,14,48.428686,-123.364467,,0.597352,,,,,,,,,,,
,,,,,,66.3519,14.3,48.428543,-123.364269,,0.736285,,,,,,,,,,,
,,,,,,66.373,14.8,48.428521,-123.363985,,0.188275,,,,,,,,,,,
,,,,,,66.3801,15.1,48.428527,-123.363889,,0.609943,,,,,,,,,,,
,,,,,,66.4103,16.1,48.42855,-123.363481,,0.940935,,,,,,,,,,,
,,,,,,66.4187,16.3,48.428555,-123.363368,,1.18028,,,,,,,,,,,
,,,,,,66.4358,16.7,48.428568,-123.363136,,1.41313,,,,,,,,,,,
,,,,,,66.4442,16.8,48.428571,-123.363022,,1.67615,,,,,,,,,,,
,,,,,,66.4531,17,48.428574,-123.362902,,1.90187,,,,,,,,,,,
,,,,,,66.4611,17.1,48.428576,-123.362794,,2.02732,,,,,,,,,,,
,,,,,,66.5006,18,48.428586,-123.362259,,2.29865,,,,,,,,,,,
,,,,,,66.5115,18.4,48.42857,-123.362113,,2.52608,,,,,,,,,,,
,,,,,,66.512,18.4,48.42857,-123.362106,,2.28908,,,,,,,,,,,
,,,,,,66.5121,18.4,48.428571,-123.362105,,1.86741,,,,,,,,,,,
,,,,,,66.518,18.4,48.428524,-123.36207,,1.53642,,,,,,,,,,,
,,,,,,66.535,18.4,48.42838,-123.361993,,1.29707,,,,,,,,,,,
,,,,,,66.5497,18.4,48.428255,-123.361925,,1.06422,,,,,,,,,,,
,,,,,,66.5662,18.4,48.428112,-123.361867,,0.94543,,,,,,,,,,,
,,,,,,66.6083,18.2,48.427744,-123.361733,,0.672196,,,,,,,,,,,
,,,,,,66.6165,18.2,48.427671,-123.361713,,0.546753,,,,,,,,,,,
,,,,,,66.6287,18,48.427562,-123.361709,,0.153882,,,,,,,,,,,
,,,,,,66.6325,18,48.427528,-123.361703,,-0.212473,,,,,,,,,,,
,,,,,,66.6353,18,48.427503,-123.361699,,-0.212473,,,,,,,,,,,
,,,,,,66.6377,18,48.427481,-123.361701,,-0.212473,,,,,,,,,,,
,,,,,,66.6377,18,48.427481,-123.361701,,-0.212473,,,,,,,,,,,
,,,,,,66.6402,17.9,48.427463,-123.36172,,-0.621697,,,,,,,,,,,
,,,,,,66.6578,17.7,48.427308,-123.361771,,-0.735068,,,,,,,,,,,
,,,,,,66.6646,17.6,48.427247,-123.361778,,-0.882072,,,,,,,,,,,
,,,,,,66.6802,17.5,48.427107,-123.361768,,-0.898728,,,,,,,,,,,
,,,,,,66.6884,17.5,48.427038,-123.36173,,-0.898728,,,,,,,,,,,
,,,,,,66.703,17.5,48.42694,-123.361597,,-0.733764,,,,,,,,,,,
,,,,,,66.7313,17.9,48.426873,-123.361228,,-0.592061,,,,,,,,,,,
,,,,,,66.7923,19.3,48.426785,-123.360411,,-0.362825,,,,,,,,,,,
,,,,,,66.8366,20.4,48.426732,-123.359817,,-0.114088,,,,,,,,,,,
,,,,,,66.8645,20.9,48.426671,-123.35945,,0.0650191,,,,,,,,,,,
,,,,,,66.8712,21,48.426656,-123.359361,,0.621834,,,,,,,,,,,
,,,,,,66.9031,21.7,48.426596,-123.358939,,0.955021,,,,,,,,,,,
,,,,,,66.9115,22,48.426586,-123.358826,,1.45867,,,,,,,,,,,
,,,,,,66.9202,22.2,48.426571,-123.358711,,1.75411,,,,,,,,,,,
,,,,,,66.9288,22.4,48.426554,-123.358597,,1.98609,,,,,,,,,,,
,,,,,,66.9372,22.6,48.426535,-123.358486,,2.22254,,,,,,,,,,,
,,,,,,66.946,22.8,48.426516,-123.35837,,2.30769,,,,,,,,,,,
,,,,,,66.9541,23,48.4265,-123.358264,,2.32779,,,,,,,,,,,
,,,,,,66.9619,23.2,48.426484,-123.35816,,2.33295,,,,,,,,,,,
,,,,,,66.9696,23.3,48.426469,-123.358059,,2.28479,,,,,,,,,,,
,,,,,,66.9769,23.5,48.426456,-123.357962,,2.4111,,,,,,,,,,,
,,,,,,66.9838,23.6,48.426444,-123.35787,,2.33583,,,,,,,,,,,
,,,,,,66.9906,23.7,48.426435,-123.357779,,2.12648,,,,,,,,,,,
,,,,,,67.0199,24.4,48.426395,-123.357387,,2.13441,,,,,,,,,,,
,,,,,,67.0802,25.8,48.426309,-123.356579,,2.13429,,,,,,,,,,,
,,,,,,67.128,26.5,48.426222,-123.355945,,2.04437,,,,,,,,,,,
,,,,,,67.1875,28.2,48.42619,-123.35514,,2.1032,,,,,,,,,,,
,,,,,,67.2485,29.3,48.42612,-123.35432,,2.03418,,,,,,,,,,,
,,,,,,67.3051,30.6,48.426053,-123.35356,,2.01009,,,,,,,,,,,
,,,,,,67.3274,31.2,48.426126,-123.353279,,2.14861,,,,,,,,,,,
,,,,,,67.3474,31.5,48.426289,-123.353163,,2.02437,,,,,,,,,,,
,,,,,,67.3689,31.6,48.426482,-123.353146,,1.92634,,,,,,,,,,,
,,,,,,67.3812,31.7,48.426592,-123.353131,,1.86047,,,,,,,,,,,
,,,,,,67.3867,31.7,48.426641,-123.353123,,1.62127,,,,,,,,,,,
,,,,,,67.405,31.8,48.426806,-123.353134,,1.44386,,,,,,,,,,,
,,,,,,67.4074,31.8,48.426827,-123.353136,,1.29733,,,,,,,,,,,
,,,,,,67.4074,31.8,48.426827,-123.353136,,1.01164,,,,,,,,,,,
,,,,,,67.4074,31.8,48.426827,-123.353136,,0.831324,,,,,,,,,,,
,,,,,,67.4124,31.8,48.426872,-123.353139,,0.601525,,,,,,,,,,,
,,,,,,67.4323,32,48.427051,-123.35316,,0.432242,,,,,,,,,,,
,,,,,,67.4476,32.2,48.427188,-123.353141,,0.413308,,,,,,,,,,,
,,,,,,67.4562,32.5,48.427245,-123.353062,,0.715181,,,,,,,,,,,
,,,,,,67.4648,32.7,48.427247,-123.352946,,0.867346,,,,,,,,,,,
,,,,,,67.4745,33.1,48.427239,-123.352815,,1.27943,,,,,,,,,,,
,,,,,,67.5077,34,48.427212,-123.352367,,1.49613,,,,,,,,,,,
,,,,,,67.5135,34.2,48.427208,-123.352289,,1.8426,,,,,,,,,,,
,,,,,,67.5193,34.3,48.427204,-123.35221,,2.01366,,,,,,,,,,,
,,,,,,67.5248,34.4,48.427196,-123.352137,,2.19683,,,,,,,,,,,
,,,,,,67.5305,34.5,48.427191,-123.35206,,2.372,,,,,,,,,,,
,,,,,,67.5476,34.7,48.427181,-123.351828,,2.38841,,,,,,,,,,,
,,,,,,67.5819,34.6,48.427157,-123.351365,,2.22849,,,,,,,,,,,
,,,,,,67.5867,34.5,48.427153,-123.3513,,1.67249,,,,,,,,,,,
,,,,,,67.591,34.5,48.427155,-123.351242,,1.4389,,,,,,,,,,,
,,,,,,67.5954,34.5,48.427157,-123.351182,,1.02682,,,,,,,,,,,
,,,,,,67.6002,34.4,48.427153,-123.351118,,0.54484,,,,,,,,,,,
,,,,,,67.6048,34.4,48.427147,-123.351056,,0.198367,,,,,,,,,,,
,,,,,,67.6128,34.3,48.427137,-123.350949,,-0.0981129,,,,,,,,,,,
,,,,,,67.6161,34.3,48.427132,-123.350905,,-0.281286,,,,,,,,,,,
,,,,,,67.6193,34.2,48.427128,-123.350862,,-0.768587,,,,,,,,,,,
,,,,,,67.6229,34.2,48.427123,-123.350813,,-0.885175,,,,,,,,,,,
,,,,,,67.6429,34.1,48.427128,-123.350542,,-0.905983,,,,,,,,,,,
,,,,,,67.6474,34.1,48.42714,-123.350485,,-0.69837,,,,,,,,,,,
,,,,,,67.6521,34.1,48.427158,-123.350427,,-0.69837,,,,,,,,,,,
,,,,,,67.6568,34.1,48.427185,-123.350377,,-0.69837,,,,,,,,,,,
,,,,,,67.6615,34.1,48.427223,-123.350351,,-0.487542,,,,,,,,,,,
,,,,,,67.6665,34.1,48.427267,-123.350336,,-0.487542,,,,,,,,,,,
,,,,,,67.6772,34.1,48.427363,-123.350325,,-0.362119,,,,,,,,,,,
,,,,,,67.6823,34.1,48.427409,-123.350322,,-0.362119,,,,,,,,,,,
,,,,,,67.6869,34.1,48.42745,-123.350316,,-0.0499908,,,,,,,,,,,
,,,,,,67.6916,34.1,48.427492,-123.350316,,-0.0499908,,,,,,,,,,,
,,,,,,67.6968,34.1,48.427539,-123.350313,,-6.59E-15,,,,,,,,,,,
,,,,,,67.7228,34.2,48.42777,-123.350259,,0.0384716,,,,,,,,,,,
,,,,,,67.7702,34.3,48.428193,-123.350184,,0.0595865,,,,,,,,,,,
,,,,,,67.7775,34.4,48.428259,-123.350172,,0.194866,,,,,,,,,,,
,,,,,,67.7849,34.4,48.428325,-123.350161,,0.194866,,,,,,,,,,,
,,,,,,67.7925,34.5,48.428393,-123.350156,,0.326962,,,,,,,,,,,
,,,,,,67.7994,34.5,48.428455,-123.350151,,0.326962,,,,,,,,,,,
,,,,,,67.8063,34.6,48.428517,-123.350146,,0.471807,,,,,,,,,,,
,,,,,,67.8127,34.6,48.428574,-123.350141,,0.471807,,,,,,,,,,,
,,,,,,67.8186,34.7,48.428627,-123.35013,,0.639904,,,,,,,,,,,
,,,,,,67.8295,34.8,48.428724,-123.350111,,0.731844,,,,,,,,,,,
,,,,,,67.8399,34.8,48.428817,-123.350096,,0.693372,,,,,,,,,,,
,,,,,,67.8448,34.8,48.428855,-123.350063,,0.672257,,,,,,,,,,,
,,,,,,67.8496,34.8,48.428879,-123.350009,,0.536978,,,,,,,,,,,
,,,,,,67.8545,34.8,48.428894,-123.349946,,0.536978,,,,,,,,,,,
,,,,,,67.8602,34.7,48.428901,-123.349869,,0.230495,,,,,,,,,,,
,,,,,,67.8792,34.4,48.428891,-123.349612,,0.0725576,,,,,,,,,,,
,,,,,,67.8902,34.3,48.428886,-123.349463,,-0.163132,,,,,,,,,,,
,,,,,,67.8959,34.3,48.42889,-123.349386,,-0.163132,,,,,,,,,,,
,,,,,,67.9015,34.2,48.42889,-123.34931,,-0.50956,,,,,,,,,,,
,,,,,,67.9066,34.2,48.428893,-123.349242,,-0.601501,,,,,,,,,,,
,,,,,,67.9118,34.2,48.428893,-123.349171,,-0.601501,,,,,,,,,,,
,,,,,,67.9171,34.1,48.42889,-123.3491,,-0.792005,,,,,,,,,,,
,,,,,,67.9226,34.1,48.428886,-123.349025,,-0.792005,,,,,,,,,,,
,,,,,,67.9279,34.1,48.428882,-123.348953,,-0.792005,,,,,,,,,,,
,,,,,,67.9442,33.9,48.428878,-123.348732,,-0.740226,,,,,,,,,,,
,,,,,,67.9828,33.6,48.428852,-123.348211,,-0.66011,,,,,,,,,,,
,,,,,,67.9929,33.5,48.428834,-123.348077,,-0.668398,,,,,,,,,,,
,,,,,,68.0094,33.4,48.428813,-123.347855,,-0.728837,,,,,,,,,,,
,,,,,,68.0458,32.9,48.428793,-123.347363,,-0.687983,,,,,,,,,,,
,,,,,,68.0937,32.2,48.428745,-123.346718,,-0.834156,,,,,,,,,,,
,,,,,,68.1074,32.1,48.428731,-123.346534,,-0.907335,,,,,,,,,,,
,,,,,,68.114,32.1,48.428723,-123.346445,,-0.71683,,,,,,,,,,,
,,,,,,68.121,32.1,48.428715,-123.346351,,-0.71683,,,,,,,,,,,
,,,,,,68.1275,32.1,48.428711,-123.346263,,-0.71683,,,,,,,,,,,
,,,,,,68.1335,32.1,48.428706,-123.346182,,-0.594222,,,,,,,,,,,
,,,,,,68.1397,32.1,48.428699,-123.346099,,-0.516401,,,,,,,,,,,
,,,,,,68.1863,31.6,48.428662,-123.34547,,-0.524583,,,,,,,,,,,
,,,,,,68.1964,31.5,48.428644,-123.345335,,-0.56257,,,,,,,,,,,
,,,,,,68.205,31.4,48.428574,-123.345287,,-0.542031,,,,,,,,,,,
,,,,,,68.2173,31.5,48.428463,-123.345293,,-0.314891,,,,,,,,,,,
,,,,,,68.2319,31.5,48.428332,-123.345308,,-0.241712,,,,,,,,,,,
,,,,,,68.2876,31.8,48.427832,-123.345339,,-0.187798,,,,,,,,,,,
,,,,,,68.2952,31.8,48.427763,-123.345344,,-0.187798,,,,,,,,,,,
,,,,,,68.3027,31.9,48.427696,-123.345347,,-0.0536301,,,,,,,,,,,
,,,,,,68.3107,31.9,48.427624,-123.345353,,-0.0536301,,,,,,,,,,,
,,,,,,68.3183,32,48.427556,-123.345358,,0.0784659,,,,,,,,,,,
,,,,,,68.3255,32.1,48.427491,-123.345359,,0.324131,,,,,,,,,,,
,,,,,,68.339,32.3,48.42737,-123.34536,,0.571203,,,,,,,,,,,
,,,,,,68.3686,32.8,48.427104,-123.345379,,0.856997,,,,,,,,,,,
,,,,,,68.3819,33.1,48.426984,-123.345385,,1.00074,,,,,,,,,,,
,,,,,,68.3879,33.3,48.426931,-123.345395,,1.33747,,,,,,,,,,,
,,,,,,68.391,33.3,48.426903,-123.345396,,1.28356,,,,,,,,,,,
,,,,,,68.4051,33.8,48.426776,-123.345404,,1.63731,,,,,,,,,,,
,,,,,,68.4404,35,48.42646,-123.345442,,1.84358,,,,,,,,,,,
,,,,,,68.4854,37,48.426055,-123.345451,,2.28764,,,,,,,,,,,
,,,,,,68.4929,37.4,48.425988,-123.345456,,2.6918,,,,,,,,,,,
,,,,,,68.5003,37.7,48.425921,-123.345462,,2.95542,,,,,,,,,,,
,,,,,,68.5072,38,48.425859,-123.345468,,3.24103,,,,,,,,,,,
,,,,,,68.5134,38.3,48.425804,-123.345474,,3.56144,,,,,,,,,,,
,,,,,,68.5299,39,48.425656,-123.345488,,3.76125,,,,,,,,,,,
,,,,,,68.5427,39.5,48.425541,-123.345471,,3.81365,,,,,,,,,,,
,,,,,,68.5458,39.7,48.425516,-123.345454,,4.46944,,,,,,,,,,,
,,,,,,68.5512,39.8,48.425486,-123.345396,,4.29997,,,,,,,,,,,
,,,,,,68.5631,40,48.425447,-123.345245,,4.12682,,,,,,,,,,,
,,,,,,68.5675,40.1,48.425448,-123.345186,,3.91238,,,,,,,,,,,
,,,,,,68.5717,40.1,48.425453,-123.34513,,3.37613,,,,,,,,,,,
,,,,,,68.576,40.1,48.425456,-123.345071,,2.97416,,,,,,,,,,,
,,,,,,68.5808,40.1,48.425459,-123.345007,,2.5399,,,,,,,,,,,
,,,,,,68.5984,40.1,48.42547,-123.344768,,2.05064,,,,,,,,,,,
,,,,,,68.6269,40.1,48.425491,-123.344383,,1.62612,,,,,,,,,,,
,,,,,,68.6347,40.1,48.425503,-123.344279,,1.23698,,,,,,,,,,,
,,,,,,68.6792,40,48.425628,-123.343706,,0.558724,,,,,,,,,,,
,,,,,,68.7242,39.1,48.425873,-123.343221,,0.174329,,,,,,,,,,,
,,,,,,68.7476,38.5,48.42602,-123.342994,,-0.249317,,,,,,,,,,,
,,,,,,68.7638,38.4,48.426074,-123.342791,,-0.54091,,,,,,,,,,,
,,,,,,68.7783,38.8,48.426023,-123.34261,,-0.265231,,,,,,,,,,,
,,,,,,68.7996,40.1,48.42585,-123.342484,,0.343223,,,,,,,,,,,
,,,,,,68.8222,41.3,48.425647,-123.342501,,0.874023,,,,,,,,,,,
,,,,,,68.8293,41.7,48.425584,-123.342503,,1.44489,,,,,,,,,,,
,,,,,,68.8763,44.2,48.425161,-123.342521,,1.9762,,,,,,,,,,,
,,,,,,68.8826,44.5,48.425104,-123.342521,,2.44952,,,,,,,,,,,
,,,,,,68.8885,44.8,48.425051,-123.342523,,2.98088,,,,,,,,,,,
,,,,,,68.8944,45,48.424998,-123.342526,,3.52011,,,,,,,,,,,
,,,,,,68.8998,45.3,48.42495,-123.342525,,4.33851,,,,,,,,,,,
,,,,,,68.9092,45.7,48.424865,-123.342525,,4.82368,,,,,,,,,,,
,,,,,,68.9189,46.1,48.424781,-123.34249,,4.96077,,,,,,,,,,,
,,,,,,68.9222,46.2,48.42477,-123.342448,,4.65245,,,,,,,,,,,
,,,,,,68.9352,46.3,48.424796,-123.342277,,4.1989,,,,,,,,,,,
,,,,,,68.9405,46.3,48.424814,-123.34221,,3.62803,,,,,,,,,,,
,,,,,,68.9459,46.3,48.424832,-123.342143,,3.09673,,,,,,,,,,,
,,,,,,68.9512,46.3,48.424852,-123.342077,,2.6234,,,,,,,,,,,
,,,,,,68.9568,46.3,48.424872,-123.342008,,2.11451,,,,,,,,,,,
,,,,,,68.9671,46.3,48.424912,-123.341882,,1.77538,,,,,,,,,,,
,,,,,,68.978,46.2,48.424961,-123.341753,,1.12218,,,,,,,,,,,
,,,,,,68.9996,46.3,48.425049,-123.341492,,0.745266,,,,,,,,,,,
,,,,,,69.0184,46.3,48.425142,-123.34128,,0.332506,,,,,,,,,,,
,,,,,,69.0326,45.7,48.425266,-123.341233,,-0.389645,,,,,,,,,,,
,,,,,,69.0381,45.4,48.425315,-123.341228,,-1.01624,,,,,,,,,,,
,,,,,,69.0442,45,48.42537,-123.341228,,-1.67029,,,,,,,,,,,
,,,,,,69.0517,44.6,48.425437,-123.341232,,-2.20678,,,,,,,,,,,
,,,,,,69.0593,44.1,48.425506,-123.341232,,-2.85846,,,,,,,,,,,
,,,,,,69.0671,43.6,48.425576,-123.341229,,-3.50058,,,,,,,,,,,
,,,,,,69.0746,43.1,48.425643,-123.341231,,-4.17158,,,,,,,,,,,
,,,,,,69.1067,40.9,48.425932,-123.341228,,-4.76499,,,,,,,,,,,
,,,,,,69.1156,40.2,48.426012,-123.34124,,-5.59432,,,,,,,,,,,
,,,,,,69.1186,40,48.426038,-123.341234,,-6.27814,,,,,,,,,,,
,,,,,,69.1203,39.9,48.426052,-123.341223,,-6.42573,,,,,,,,,,,
,,,,,,69.1225,39.7,48.42607,-123.341233,,-6.81394,,,,,,,,,,,
,,,,,,69.126,39.7,48.426067,-123.341281,,-6.15989,,,,,,,,,,,
,,,,,,69.1371,40.5,48.425967,-123.341281,,-4.90394,,,,,,,,,,,
,,,,,,69.1515,41.5,48.425838,-123.341291,,-3.55603,,,,,,,,,,,
,,,,,,69.1624,42.3,48.42574,-123.341292,,-2.1798,,,,,,,,,,,
